diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
3169,379,UZK,2023-12-23,-11.6,33.7,512.6,True,трещина - ТРЩ,удовлетворительно,21.35,259.2,136.3,medium
3170,479,TVK,2018-04-15,27.2,24.3,317.5,True,коррозия - ОБШР,допустимо,38.66,186.7,94.1,medium
3171,737,VIBRO,2015-12-29,21.6,89.0,477.4,True,коррозия - ОБШР,удовлетворительно,26.69,240.8,177.0,normal
3172,539,VIK,2019-11-17,37.8,37.4,244.3,True,овальность - ОВЛ,удовлетворительно,25.81,180.5,33.7,high
3173,656,UZK,2019-04-23,40.3,93.9,373.6,False,,удовлетворительно,,,,normal
3174,231,TFI,2016-03-22,41.3,93.9,351.3,True,трещина - ТРЩ,недопустимо,59.02,327.1,136.5,high
3175,602,MFL,2019-03-26,14.6,56.5,365.4,False,,удовлетворительно,,,,normal
3176,131,MFL,2023-08-28,1.8,25.5,546.0,True,вмятина - ПОКН,удовлетворительно,40.99,75.6,192.7,medium
3177,220,MFL,2020-12-15,-7.1,91.5,811.8,True,потеря металла - ЯЗВА,требует_мер,52.61,398.9,102.4,high
3178,796,UZK,2024-01-02,39.9,52.7,253.7,True,аномалия сварного шва - ШОВ,допустимо,52.4,283.1,38.8,high
3179,254,UZK,2020-05-21,-19.8,40.4,592.7,True,потеря металла - ЯЗВА,допустимо,54.63,28.1,54.6,high
3180,790,VIK,2019-03-13,34.9,44.9,106.7,True,аномалия сварного шва - ШОВ,удовлетворительно,5.98,88.1,149.1,normal
3181,601,VIK,2018-11-02,14.6,37.6,700.0,False,,удовлетворительно,,,,normal
3182,350,MPK,2024-10-14,10.3,88.2,389.5,False,,удовлетворительно,,,,normal
3183,267,UZK,2024-07-18,7.1,31.5,689.9,True,расслоение - ВМТ,допустимо,20.99,455.3,115.7,normal
3184,795,MFL,2021-10-31,7.5,88.1,925.3,True,трещина - ТРЩ,допустимо,29.33,450.2,103.4,normal
3185,571,GEO,2016-11-25,19.8,62.3,407.7,False,,удовлетворительно,,,,normal
3186,102,VIK,2019-11-02,26.0,44.5,291.1,True,трещина - ТРЩ,допустимо,36.16,364.4,28.7,high
3187,441,MFL,2022-02-16,25.6,64.7,823.2,True,коррозия - ОБШР,допустимо,49.16,279.8,145.2,medium
3188,667,TVK,2021-02-22,-0.8,46.7,382.9,True,вмятина - ПОКН,допустимо,19.0,385.4,191.8,normal
3189,460,UZK,2022-09-19,38.7,75.0,803.0,True,трещина - ТРЩ,удовлетворительно,23.09,224.5,70.5,normal
3190,474,VIK,2025-06-17,-25.3,94.0,286.6,True,расслоение - ВМТ,удовлетворительно,15.99,128.5,121.9,normal
3191,95,TVK,2019-12-26,11.0,71.7,598.4,True,овальность - ОВЛ,допустимо,29.64,284.1,37.5,normal
3192,389,VIK,2023-06-25,-21.8,82.0,970.7,True,вмятина - ПОКН,требует_мер,24.5,484.7,41.7,high
3193,58,VIK,2020-08-13,11.8,65.9,132.6,False,,удовлетворительно,,,,normal
3194,96,MFL,2025-02-16,7.8,54.7,755.8,True,потеря металла - ЯЗВА,удовлетворительно,49.27,98.7,91.9,medium
3195,394,VIK,2022-05-04,-14.4,50.6,968.8,True,трещина - ТРЩ,требует_мер,55.74,392.9,195.4,high
3196,17,VIBRO,2024-06-13,10.6,77.0,806.5,True,потеря металла - ЯЗВА,недопустимо,26.47,248.4,177.8,high
3197,280,MFL,2018-12-01,-3.4,66.8,531.8,True,аномалия сварного шва - ШОВ,допустимо,5.33,73.5,100.6,normal
3198,257,MFL,2025-03-13,8.9,61.4,289.7,True,потеря металла - ЯЗВА,удовлетворительно,53.93,147.3,195.2,high
3199,428,UTWM,2025-04-15,-23.3,47.0,540.7,False,,удовлетворительно,,,,normal
3200,757,TFI,2022-06-10,34.7,70.3,857.9,False,,удовлетворительно,,,,normal
3201,76,MPK,2016-06-08,44.0,36.7,433.1,True,овальность - ОВЛ,удовлетворительно,4.9,28.2,124.4,normal
3202,447,MFL,2021-06-28,44.0,61.7,389.6,False,,удовлетворительно,,,,normal
3203,515,MFL,2024-11-20,22.4,82.8,874.0,True,овальность - ОВЛ,допустимо,8.71,339.7,124.9,normal
3204,338,UZK,2020-04-24,0.4,39.2,667.8,True,трещина - ТРЩ,удовлетворительно,47.76,127.6,69.9,medium
3205,526,VIK,2016-11-08,-9.6,27.7,471.4,False,,удовлетворительно,,,,normal
3206,373,TVK,2017-12-18,-9.0,53.1,285.8,True,овальность - ОВЛ,требует_мер,22.82,192.6,182.7,high
3207,64,MFL,2018-09-17,-18.8,45.3,128.8,False,,удовлетворительно,,,,normal
3208,175,VIK,2016-11-25,-0.9,46.8,765.6,True,овальность - ОВЛ,требует_мер,44.1,495.6,178.6,medium
3209,443,VIBRO,2024-07-16,16.0,26.1,672.3,False,,удовлетворительно,,,,normal
3210,657,MFL,2017-08-21,20.1,23.7,239.6,True,вмятина - ПОКН,требует_мер,39.27,141.3,159.5,medium
3211,204,MFL,2021-06-20,14.0,44.0,883.3,True,коррозия - ОБШР,допустимо,20.93,77.7,37.4,normal
3212,505,UZK,2020-02-05,-3.7,32.3,943.7,True,вмятина - ПОКН,допустимо,35.54,209.2,130.1,high
3213,717,GEO,2021-10-11,9.1,50.4,749.1,True,коррозия - ОБШР,допустимо,35.55,445.6,167.8,medium
3214,501,MFL,2022-08-28,39.4,56.6,261.3,False,,удовлетворительно,,,,normal
3215,598,MFL,2023-06-06,25.9,50.4,822.0,False,,удовлетворительно,,,,normal
3216,181,TFI,2018-03-04,30.2,30.4,377.6,False,,удовлетворительно,,,,normal
3217,265,TFI,2019-05-01,-19.6,51.8,318.9,True,аномалия сварного шва - ШОВ,допустимо,5.88,90.6,75.7,normal
3218,27,UTWM,2022-08-23,-22.7,39.5,976.7,True,потеря металла - ЯЗВА,удовлетворительно,41.33,78.9,93.8,high
3219,35,UZK,2017-08-09,12.9,58.7,195.5,False,,удовлетворительно,,,,normal
3220,777,GEO,2018-02-17,-3.4,76.7,712.3,True,аномалия сварного шва - ШОВ,удовлетворительно,19.91,258.8,126.8,normal
3221,270,MFL,2024-06-07,26.2,88.6,533.0,False,,удовлетворительно,,,,normal
3222,565,RGK,2019-03-13,6.7,82.9,563.5,True,овальность - ОВЛ,недопустимо,46.41,76.2,73.9,high
3223,692,PVK,2023-07-12,5.4,82.7,378.1,True,трещина - ТРЩ,удовлетворительно,59.16,45.3,57.7,high
3224,267,MFL,2017-07-14,-18.7,20.8,255.8,True,аномалия сварного шва - ШОВ,удовлетворительно,59.34,111.9,112.1,high
3225,680,TVK,2025-05-09,23.7,47.9,599.7,True,вмятина - ПОКН,удовлетворительно,41.66,397.7,55.8,high
3226,213,UZK,2025-08-03,-29.4,92.8,755.9,True,аномалия сварного шва - ШОВ,недопустимо,25.55,265.2,106.1,high
3227,723,MFL,2020-08-06,-25.8,87.8,882.0,True,расслоение - ВМТ,требует_мер,42.23,427.9,61.9,high
3228,797,GEO,2024-11-23,24.6,68.6,725.3,True,трещина - ТРЩ,требует_мер,53.5,493.8,116.4,high
3229,123,TFI,2025-04-20,22.7,71.3,236.7,True,овальность - ОВЛ,требует_мер,52.03,451.5,60.9,high
3230,720,MFL,2017-09-19,-29.4,91.6,430.2,False,,удовлетворительно,,,,normal
3231,94,MFL,2022-04-06,-12.1,75.0,490.1,False,,удовлетворительно,,,,normal
3232,675,VIK,2022-09-03,2.7,51.3,254.1,True,расслоение - ВМТ,требует_мер,55.18,144.2,86.7,high
3233,740,MFL,2018-12-24,-2.5,45.7,599.2,False,,удовлетворительно,,,,normal
3234,266,VIK,2017-04-27,12.9,58.9,800.5,True,вмятина - ПОКН,удовлетворительно,31.95,322.7,67.8,medium
3235,706,MFL,2023-09-30,0.7,41.8,470.0,True,овальность - ОВЛ,удовлетворительно,12.82,293.9,163.6,normal
3236,354,TFI,2024-03-27,-3.7,23.2,233.7,True,расслоение - ВМТ,удовлетворительно,14.59,465.6,91.2,normal
3237,29,MFL,2025-01-16,-20.2,32.6,730.2,False,,удовлетворительно,,,,normal
3238,460,MFL,2017-04-16,-1.0,24.2,898.9,True,вмятина - ПОКН,допустимо,14.79,274.2,67.4,normal
3239,219,VIK,2024-05-02,0.8,54.7,837.2,True,потеря металла - ЯЗВА,недопустимо,22.11,150.7,46.9,high
3240,375,TVK,2025-05-10,26.8,41.8,691.1,False,,удовлетворительно,,,,normal
3241,793,MPK,2021-02-11,-16.6,58.7,802.5,False,,удовлетворительно,,,,normal
3242,365,RGK,2016-01-16,16.2,72.6,382.9,True,овальность - ОВЛ,удовлетворительно,8.81,122.4,48.1,normal
3243,612,TVK,2019-04-10,37.8,54.3,608.6,False,,удовлетворительно,,,,normal
3244,646,MFL,2025-03-07,18.8,60.1,627.2,True,вмятина - ПОКН,требует_мер,42.21,108.9,58.0,medium
3245,152,UZK,2019-05-25,43.7,32.2,138.1,True,вмятина - ПОКН,допустимо,31.56,321.0,180.5,high
3246,148,UZK,2017-12-21,-25.7,69.6,406.0,True,расслоение - ВМТ,допустимо,26.5,140.2,116.0,high
3247,511,VIK,2023-08-31,-6.3,75.6,792.3,False,,удовлетворительно,,,,normal
3248,738,TFI,2023-03-22,36.9,33.4,142.0,False,,удовлетворительно,,,,normal
3249,469,TFI,2023-09-01,40.6,30.1,783.3,True,потеря металла - ЯЗВА,удовлетворительно,58.51,146.0,61.6,high
3250,21,VIK,2018-07-29,-25.7,74.2,965.1,True,вмятина - ПОКН,удовлетворительно,17.84,343.4,187.8,normal
3251,643,MFL,2016-05-16,37.6,24.0,899.0,True,трещина - ТРЩ,удовлетворительно,13.67,441.7,117.4,normal
3252,143,TFI,2022-04-22,-23.8,77.4,146.4,False,,удовлетворительно,,,,normal
3253,104,UZK,2021-09-19,36.3,59.4,511.8,False,,удовлетворительно,,,,normal
3254,113,VIK,2018-03-20,15.9,89.2,172.7,True,расслоение - ВМТ,допустимо,55.16,431.9,136.7,high
3255,140,UZK,2024-09-02,9.4,50.8,180.9,False,,удовлетворительно,,,,normal
3256,93,UZK,2018-09-19,18.8,51.5,805.7,False,,удовлетворительно,,,,normal
3257,704,MFL,2022-08-21,35.3,69.9,481.7,True,вмятина - ПОКН,допустимо,41.12,346.1,185.7,high
3258,791,VIK,2021-07-21,-18.0,57.5,601.7,False,,удовлетворительно,,,,normal
3259,613,VIK,2017-03-08,-8.2,41.1,300.0,True,овальность - ОВЛ,требует_мер,57.17,209.0,64.9,high
3260,629,UZK,2016-12-08,1.9,56.1,958.6,False,,удовлетворительно,,,,normal
3261,535,MFL,2023-07-17,45.0,30.9,154.9,True,расслоение - ВМТ,требует_мер,32.96,95.8,6.2,medium
3262,649,UZK,2017-10-25,-11.7,40.5,532.3,True,потеря металла - ЯЗВА,удовлетворительно,44.27,226.5,200.0,medium
3263,693,MFL,2024-10-02,-6.8,84.6,216.2,True,овальность - ОВЛ,требует_мер,16.73,77.1,23.2,medium
3264,701,VIK,2023-04-10,-24.0,82.1,957.9,True,овальность - ОВЛ,допустимо,52.33,38.0,189.7,high
3265,173,UZK,2016-10-24,23.0,52.4,721.7,True,вмятина - ПОКН,недопустимо,12.46,241.8,24.4,high
3266,301,VIK,2018-09-06,5.8,36.3,612.1,False,,удовлетворительно,,,,normal
3267,270,GEO,2024-09-23,8.5,44.6,683.0,True,аномалия сварного шва - ШОВ,допустимо,58.34,57.0,169.9,high
3268,118,UZK,2025-08-01,2.2,52.0,288.2,True,расслоение - ВМТ,удовлетворительно,20.53,282.2,168.1,medium
3269,534,UTWM,2024-12-17,42.6,71.6,521.1,False,,удовлетворительно,,,,normal
3270,332,RGK,2021-03-06,17.7,77.3,397.7,True,расслоение - ВМТ,допустимо,57.62,214.6,181.3,high
3271,222,UZK,2021-04-16,-0.3,81.6,123.1,True,вмятина - ПОКН,удовлетворительно,10.96,355.6,84.4,normal
3272,657,PVK,2024-07-13,-24.6,47.3,892.1,True,расслоение - ВМТ,допустимо,6.76,120.9,29.9,normal
3273,558,MFL,2015-12-13,16.4,93.8,125.1,True,потеря металла - ЯЗВА,недопустимо,19.63,432.8,70.8,high
3274,5,UTWM,2017-09-23,-7.0,36.0,638.3,True,коррозия - ОБШР,удовлетворительно,32.44,215.0,120.9,high
3275,308,VIBRO,2022-02-10,-16.1,29.6,850.5,True,овальность - ОВЛ,требует_мер,34.17,406.1,46.7,medium
3276,570,MFL,2016-03-06,15.2,29.7,658.8,True,расслоение - ВМТ,удовлетворительно,57.0,115.7,169.5,high
3277,129,UZK,2018-03-02,40.0,71.4,204.0,True,вмятина - ПОКН,требует_мер,6.14,92.0,154.3,medium
3278,505,UZK,2025-10-30,-29.9,65.3,980.8,False,,удовлетворительно,,,,normal
3279,339,MFL,2020-11-18,16.3,34.5,554.3,False,,удовлетворительно,,,,normal
3280,418,UZK,2020-10-04,10.9,67.4,324.3,True,овальность - ОВЛ,удовлетворительно,16.94,238.3,39.2,normal
3281,314,UZK,2022-01-25,-1.4,78.5,867.2,True,потеря металла - ЯЗВА,удовлетворительно,33.74,212.7,166.1,medium
3282,84,MPK,2024-03-30,-21.2,47.7,147.7,False,,удовлетворительно,,,,normal
3283,524,UZK,2017-08-03,19.8,57.7,688.1,True,потеря металла - ЯЗВА,недопустимо,54.97,360.8,67.9,high
3284,87,UTWM,2019-05-16,28.3,57.0,472.9,True,вмятина - ПОКН,допустимо,55.0,258.9,52.6,high
3285,294,MFL,2020-08-12,-25.8,65.1,472.1,True,коррозия - ОБШР,допустимо,47.46,376.8,74.4,medium
3286,649,MPK,2020-04-19,-15.1,92.4,715.8,True,потеря металла - ЯЗВА,удовлетворительно,14.9,150.8,132.0,normal
3287,185,UZK,2018-01-06,37.5,48.9,944.8,True,трещина - ТРЩ,удовлетворительно,41.16,289.7,171.3,medium
3288,385,GEO,2022-10-29,10.1,71.5,652.5,True,расслоение - ВМТ,удовлетворительно,1.2,166.9,86.4,normal
3289,467,VIK,2022-09-28,-29.0,51.3,649.3,True,потеря металла - ЯЗВА,допустимо,18.73,339.9,195.1,normal
3290,781,MFL,2020-02-10,23.7,91.2,272.2,False,,удовлетворительно,,,,normal
3291,699,GEO,2016-03-21,-19.1,72.7,416.1,False,,удовлетворительно,,,,normal
3292,576,PVK,2022-07-09,15.2,77.3,813.1,True,овальность - ОВЛ,допустимо,34.42,345.1,165.0,medium
3293,253,MFL,2017-12-08,2.5,62.8,826.1,True,аномалия сварного шва - ШОВ,допустимо,21.29,420.6,82.7,normal
3294,94,TFI,2023-04-17,24.5,47.0,868.4,False,,удовлетворительно,,,,normal
3295,567,VIK,2019-08-10,-10.0,24.8,600.7,False,,удовлетворительно,,,,normal
3296,233,MFL,2025-02-01,-18.4,39.1,159.8,False,,удовлетворительно,,,,normal
3297,219,VIK,2023-01-31,-11.4,90.5,839.3,True,аномалия сварного шва - ШОВ,недопустимо,10.3,27.8,192.4,high
3298,70,MFL,2024-05-21,37.7,47.9,836.2,False,,удовлетворительно,,,,normal
3299,752,UZK,2019-03-12,0.8,21.9,650.1,False,,удовлетворительно,,,,normal
3300,543,TFI,2025-05-08,-0.7,81.4,243.6,False,,удовлетворительно,,,,normal
3301,606,UZK,2016-10-14,33.3,66.9,342.2,False,,удовлетворительно,,,,normal
3302,205,TFI,2016-06-21,25.6,34.0,719.3,True,трещина - ТРЩ,недопустимо,46.12,196.9,75.6,high
3303,654,UTWM,2023-12-20,-3.2,60.0,643.5,True,овальность - ОВЛ,удовлетворительно,45.09,28.3,85.5,high
3304,41,TFI,2024-01-14,0.5,43.9,265.5,True,расслоение - ВМТ,удовлетворительно,5.19,196.4,107.5,normal
3305,301,UZK,2016-09-24,3.4,23.4,609.6,True,вмятина - ПОКН,удовлетворительно,59.05,196.0,64.9,high
3306,570,UZK,2021-06-11,10.2,42.7,505.3,True,расслоение - ВМТ,допустимо,14.07,67.3,107.7,normal
3307,748,RGK,2021-05-04,-18.0,59.6,604.5,True,овальность - ОВЛ,удовлетворительно,10.45,192.0,35.0,normal
3308,422,MFL,2017-03-04,-16.4,40.2,287.6,False,,удовлетворительно,,,,normal
3309,162,MFL,2016-11-24,1.7,69.6,953.9,False,,удовлетворительно,,,,normal
3310,407,VIK,2019-03-22,-23.8,29.9,571.5,False,,удовлетворительно,,,,normal
3311,84,TFI,2018-08-11,-29.2,91.7,445.1,False,,удовлетворительно,,,,normal
3312,18,MFL,2016-05-25,43.1,28.8,435.7,False,,удовлетворительно,,,,normal
3313,468,UTWM,2022-01-25,-28.3,30.9,791.5,True,потеря металла - ЯЗВА,допустимо,14.09,469.3,90.5,normal
3314,342,TFI,2020-03-07,30.1,56.4,191.6,True,коррозия - ОБШР,удовлетворительно,44.68,296.1,20.6,high
3315,709,UZK,2025-04-02,-14.0,40.9,754.1,False,,удовлетворительно,,,,normal
3316,335,MFL,2021-11-23,43.7,91.9,854.5,True,овальность - ОВЛ,удовлетворительно,2.77,363.7,64.9,normal
3317,785,UZK,2024-02-28,23.4,23.5,871.9,True,трещина - ТРЩ,требует_мер,18.45,128.4,116.0,medium
3318,344,TFI,2024-12-30,29.7,35.4,209.2,False,,удовлетворительно,,,,normal
3319,403,VIBRO,2022-08-13,34.5,66.3,586.0,True,потеря металла - ЯЗВА,недопустимо,20.56,56.9,194.1,high
